Orthogroup	Clus_ATCC42720	Clus_L17
OG0002431	CLUG_02863	E0198_002367
OG0002432	CLUG_02864	E0198_002366
OG0002433	CLUG_02865	E0198_002365
OG0002434	CLUG_02868	E0198_002364
OG0002435	CLUG_02869	E0198_002363
OG0002436	CLUG_02872	E0198_002361
OG0002437	CLUG_02877	E0198_002360
OG0002438	CLUG_02878	E0198_002359
OG0002439	CLUG_02879	E0198_002358
OG0002440	CLUG_02880	E0198_002357
OG0002441	CLUG_02881	E0198_002356
OG0002442	CLUG_02882	E0198_002355
OG0002443	CLUG_02883	E0198_002354
OG0002444	CLUG_02884	E0198_002353
OG0002445	CLUG_02885	E0198_002352
OG0002446	CLUG_02886	E0198_002351
OG0002447	CLUG_02887	E0198_002350
OG0002448	CLUG_02888	E0198_002349
OG0002449	CLUG_02890	E0198_002347
OG0002450	CLUG_02891	E0198_002346
OG0002451	CLUG_02892	E0198_002345
OG0002452	CLUG_02893	E0198_002344
OG0002453	CLUG_02894	E0198_002343
OG0002454	CLUG_02896	E0198_002342
OG0002455	CLUG_02898	E0198_002341
OG0002456	CLUG_02900	E0198_002340
OG0002457	CLUG_02901	E0198_002339
OG0002458	CLUG_02902	E0198_002338
OG0002459	CLUG_02903	E0198_002337
OG0002460	CLUG_02904	E0198_002336
OG0002461	CLUG_02910	E0198_002332
OG0002462	CLUG_02911	E0198_002331
OG0002463	CLUG_02912	E0198_002330
OG0002464	CLUG_02913	E0198_002329
OG0002465	CLUG_02916	E0198_002327
OG0002466	CLUG_02917	E0198_002326
OG0002467	CLUG_02920	E0198_004336
OG0002468	CLUG_02921	E0198_002322
OG0002469	CLUG_02923	E0198_002321
OG0002470	CLUG_02926	E0198_002320
OG0002471	CLUG_02927	E0198_002319
OG0002472	CLUG_02930	E0198_002317
OG0002473	CLUG_02932	E0198_002316
OG0002474	CLUG_02933	E0198_002315
OG0002475	CLUG_02934	E0198_002314
OG0002476	CLUG_02935	E0198_002313
OG0002477	CLUG_02937	E0198_002311
OG0002478	CLUG_02938	E0198_002310
OG0002479	CLUG_02939	E0198_002309
OG0002480	CLUG_02940	E0198_002308
OG0002481	CLUG_02942	E0198_002307
OG0002482	CLUG_02943	E0198_002306
OG0002483	CLUG_02944	E0198_002305
OG0002484	CLUG_02945	E0198_002304
OG0002485	CLUG_02948	E0198_002302
OG0002486	CLUG_02950	E0198_002300
OG0002487	CLUG_02951	E0198_002299
OG0002488	CLUG_02953	E0198_002297
OG0002489	CLUG_02954	E0198_002296
OG0002490	CLUG_02956	E0198_002294
OG0002491	CLUG_02957	E0198_002293
OG0002492	CLUG_02958	E0198_002292
OG0002493	CLUG_02959	E0198_002291
OG0002494	CLUG_02960	E0198_002290
OG0002495	CLUG_02961	E0198_002289
OG0002496	CLUG_02963	E0198_002288
OG0002497	CLUG_02966	E0198_002287
OG0002498	CLUG_02967	E0198_002286
OG0002499	CLUG_02968	E0198_002285
OG0002500	CLUG_02969	E0198_002284
OG0002501	CLUG_02970	E0198_002283
OG0002502	CLUG_02973	E0198_002281
OG0002503	CLUG_02977	E0198_002278
OG0002504	CLUG_02980	E0198_002274
OG0002505	CLUG_02981	E0198_002273
OG0002506	CLUG_02982	E0198_002272
OG0002507	CLUG_02983	E0198_002271
OG0002508	CLUG_02984	E0198_002269
OG0002509	CLUG_02985	E0198_002268
OG0002510	CLUG_02986	E0198_002267
OG0002511	CLUG_02987	E0198_002266
OG0002512	CLUG_02990	E0198_002263
OG0002513	CLUG_02991	E0198_002262
OG0002514	CLUG_02994	E0198_002259
OG0002515	CLUG_02995	E0198_002258
OG0002516	CLUG_02996	E0198_002257
OG0002517	CLUG_02998	E0198_002255
OG0002518	CLUG_02999	E0198_002254
OG0002519	CLUG_03002	E0198_002252
OG0002520	CLUG_03003	E0198_002251
OG0002521	CLUG_03004	E0198_002249
OG0002522	CLUG_03005	E0198_002248
OG0002523	CLUG_03006	E0198_002247
OG0002524	CLUG_03007	E0198_002246
OG0002525	CLUG_03008	E0198_002245
OG0002526	CLUG_03009	E0198_002244
OG0002527	CLUG_03010	E0198_002243
OG0002528	CLUG_03011	E0198_002242
OG0002529	CLUG_03012	E0198_002241
OG0002530	CLUG_03013	E0198_002240
OG0002531	CLUG_03015	E0198_002238
OG0002532	CLUG_03017	E0198_002237
OG0002533	CLUG_03019	E0198_002236
OG0002534	CLUG_03020	E0198_002235
OG0002535	CLUG_03021	E0198_002234
OG0002536	CLUG_03022	E0198_002233
OG0002537	CLUG_03023	E0198_002232
OG0002538	CLUG_03024	E0198_002231
OG0002539	CLUG_03025	E0198_002230
OG0002540	CLUG_03026	E0198_002229
OG0002541	CLUG_03027	E0198_002228
OG0002542	CLUG_03029	E0198_002227
OG0002543	CLUG_03030	E0198_002226
OG0002544	CLUG_03031	E0198_002225
OG0002545	CLUG_03032	E0198_002224
OG0002546	CLUG_03033	E0198_002223
OG0002547	CLUG_03034	E0198_002221
OG0002548	CLUG_03035	E0198_002219
OG0002549	CLUG_03036	E0198_002217
OG0002550	CLUG_03037	E0198_002216
OG0002551	CLUG_03038	E0198_002215
OG0002552	CLUG_03041	E0198_002211
OG0002553	CLUG_03043	E0198_002209
OG0002554	CLUG_03044	E0198_002208
OG0002555	CLUG_03045	E0198_002206
OG0002556	CLUG_03046	E0198_002205
OG0002557	CLUG_03047	E0198_002204
OG0002558	CLUG_03048	E0198_002201
OG0002559	CLUG_03049	E0198_002200
OG0002560	CLUG_03050	E0198_002199
OG0002561	CLUG_03051	E0198_002198
OG0002562	CLUG_03052	E0198_002197
OG0002563	CLUG_03053	E0198_002196
OG0002564	CLUG_03054	E0198_002195
OG0002565	CLUG_03055	E0198_002194
OG0002566	CLUG_03056	E0198_002193
OG0002567	CLUG_03057	E0198_002192
OG0002568	CLUG_03058	E0198_002191
OG0002569	CLUG_03062	E0198_002189
OG0002570	CLUG_03063	E0198_002188
OG0002571	CLUG_03064	E0198_002187
OG0002572	CLUG_03065	E0198_002186
OG0002573	CLUG_03068	E0198_002185
OG0002574	CLUG_03069	E0198_002184
OG0002575	CLUG_03070	E0198_002183
OG0002576	CLUG_03071	E0198_002182
OG0002577	CLUG_03072	E0198_002181
OG0002578	CLUG_03073	E0198_002178
OG0002579	CLUG_03074	E0198_002177
OG0002580	CLUG_03075	E0198_002175
OG0002581	CLUG_03076	E0198_002174
OG0002582	CLUG_03077	E0198_002172
OG0002583	CLUG_03078	E0198_002171
OG0002584	CLUG_03079	E0198_002170
OG0002585	CLUG_03080	E0198_002169
OG0002586	CLUG_03081	E0198_002168
OG0002587	CLUG_03082	E0198_002167
OG0002588	CLUG_03083	E0198_002166
OG0002589	CLUG_03084	E0198_002165
OG0002590	CLUG_03085	E0198_002164
OG0002591	CLUG_03087	E0198_002162
OG0002592	CLUG_03088	E0198_002161
OG0002593	CLUG_03089	E0198_002160
OG0002594	CLUG_03091	E0198_002158
OG0002595	CLUG_03092	E0198_002157
OG0002596	CLUG_03093	E0198_002156
OG0002597	CLUG_03094	E0198_002155
OG0002598	CLUG_03095	E0198_002154
OG0002599	CLUG_03096	E0198_002153
OG0002600	CLUG_03097	E0198_002152
OG0002601	CLUG_03098	E0198_002151
OG0002602	CLUG_03100	E0198_002149
OG0002603	CLUG_03101	E0198_002148
OG0002604	CLUG_03102	E0198_002147
OG0002605	CLUG_03105	E0198_002146
OG0002606	CLUG_03106	E0198_002145
OG0002607	CLUG_03108	E0198_002144
OG0002608	CLUG_03110	E0198_002142
OG0002609	CLUG_03111	E0198_002141
OG0002610	CLUG_03112	E0198_002140
OG0002611	CLUG_03115	E0198_002138
OG0002612	CLUG_03116	E0198_002137
OG0002613	CLUG_03117	E0198_002136
OG0002614	CLUG_03119	E0198_002135
OG0002615	CLUG_03128	E0198_002134
OG0002616	CLUG_03133	E0198_002133
OG0002617	CLUG_03135	E0198_002132
OG0002618	CLUG_03136	E0198_002131
OG0002619	CLUG_03137	E0198_002130
OG0002620	CLUG_03139	E0198_002129
OG0002621	CLUG_03140	E0198_002128
OG0002622	CLUG_03141	E0198_002127
OG0002623	CLUG_03142	E0198_002126
OG0002624	CLUG_03144	E0198_002125
OG0002625	CLUG_03145	E0198_002124
OG0002626	CLUG_03146	E0198_002123
OG0002627	CLUG_03147	E0198_002122
OG0002628	CLUG_03148	E0198_002121
OG0002629	CLUG_03149	E0198_002120
OG0002630	CLUG_03150	E0198_002119
OG0002631	CLUG_03151	E0198_002118
OG0002632	CLUG_03152	E0198_002117
OG0002633	CLUG_03153	E0198_002116
OG0002634	CLUG_03155	E0198_002114
OG0002635	CLUG_03156	E0198_002113
OG0002636	CLUG_03157	E0198_002112
OG0002637	CLUG_03158	E0198_002111
OG0002638	CLUG_03159	E0198_002110
OG0002639	CLUG_03160	E0198_002109
OG0002640	CLUG_03161	E0198_002108
OG0002641	CLUG_03162	E0198_002104
OG0002642	CLUG_03163	E0198_002101
OG0002643	CLUG_03164	E0198_002099
OG0002644	CLUG_03165	E0198_002098
OG0002645	CLUG_03168	E0198_002095
OG0002646	CLUG_03170	E0198_002094
OG0002647	CLUG_03171	E0198_002093
OG0002648	CLUG_03173	E0198_002091
OG0002649	CLUG_03175	E0198_002088
OG0002650	CLUG_03176	E0198_002087
OG0002651	CLUG_03179	E0198_002084
OG0002652	CLUG_03180	E0198_002083
OG0002653	CLUG_03182	E0198_002081
OG0002654	CLUG_03187	E0198_002078
OG0002655	CLUG_03188	E0198_002077
OG0002656	CLUG_03190	E0198_002076
OG0002657	CLUG_03192	E0198_002075
OG0002658	CLUG_03193	E0198_002074
OG0002659	CLUG_03201	E0198_002876
OG0002660	CLUG_03202	E0198_002877
OG0002661	CLUG_03203	E0198_002878
OG0002662	CLUG_03205	E0198_002879
OG0002663	CLUG_03207	E0198_002883
OG0002664	CLUG_03208	E0198_002884
OG0002665	CLUG_03209	E0198_002885
OG0002666	CLUG_03210	E0198_002886
OG0002667	CLUG_03211	E0198_002887
OG0002668	CLUG_03213	E0198_002888
OG0002669	CLUG_03215	E0198_002889
OG0002670	CLUG_03217	E0198_002890
OG0002671	CLUG_03220	E0198_002892
OG0002672	CLUG_03221	E0198_002893
OG0002673	CLUG_03222	E0198_002894
OG0002674	CLUG_03223	E0198_002895
OG0002675	CLUG_03224	E0198_002896
OG0002676	CLUG_03225	E0198_002897
OG0002677	CLUG_03226	E0198_002898
OG0002678	CLUG_03231	E0198_002902
OG0002679	CLUG_03235	E0198_002905
OG0002680	CLUG_03237	E0198_002906
OG0002681	CLUG_03238	E0198_002907
OG0002682	CLUG_03241	E0198_002908
OG0002683	CLUG_03242	E0198_002909
OG0002684	CLUG_03243	E0198_002910
OG0002685	CLUG_03244	E0198_002911
OG0002686	CLUG_03245	E0198_002912
OG0002687	CLUG_03246	E0198_002913
OG0002688	CLUG_03249	E0198_002915
OG0002689	CLUG_03251	E0198_002917
OG0002690	CLUG_03252	E0198_002918
OG0002691	CLUG_03253	E0198_002919
OG0002692	CLUG_03254	E0198_002920
OG0002693	CLUG_03255	E0198_002921
OG0002694	CLUG_03256	E0198_002923
OG0002695	CLUG_03258	E0198_002925
OG0002696	CLUG_03260	E0198_002926
OG0002697	CLUG_03261	E0198_002927
OG0002698	CLUG_03262	E0198_002928
OG0002699	CLUG_03263	E0198_002929
OG0002700	CLUG_03264	E0198_002930
OG0002701	CLUG_03265	E0198_002931
OG0002702	CLUG_03266	E0198_002932
OG0002703	CLUG_03268	E0198_002935
OG0002704	CLUG_03270	E0198_002936
OG0002705	CLUG_03271	E0198_002937
OG0002706	CLUG_03272	E0198_002938
OG0002707	CLUG_03273	E0198_002939
OG0002708	CLUG_03275	E0198_002940
OG0002709	CLUG_03276	E0198_002941
OG0002710	CLUG_03278	E0198_002943
OG0002711	CLUG_03279	E0198_002944
OG0002712	CLUG_03280	E0198_002945
OG0002713	CLUG_03282	E0198_002947
OG0002714	CLUG_03283	E0198_002948
OG0002715	CLUG_03288	E0198_002949
OG0002716	CLUG_03289	E0198_002951
OG0002717	CLUG_03291	E0198_002952
OG0002718	CLUG_03292	E0198_002953
OG0002719	CLUG_03293	E0198_002954
OG0002720	CLUG_03294	E0198_002957
OG0002721	CLUG_03298	E0198_002959
OG0002722	CLUG_03299	E0198_002960
OG0002723	CLUG_03301	E0198_002961
OG0002724	CLUG_03303	E0198_002963
OG0002725	CLUG_03304	E0198_002964
OG0002726	CLUG_03306	E0198_002965
OG0002727	CLUG_03307	E0198_002966
OG0002728	CLUG_03308	E0198_002968
OG0002729	CLUG_03310	E0198_002969
OG0002730	CLUG_03311	E0198_002970
OG0002731	CLUG_03312	E0198_002971
OG0002732	CLUG_03313	E0198_002972
OG0002733	CLUG_03314	E0198_002973
OG0002734	CLUG_03315	E0198_002974
OG0002735	CLUG_03316	E0198_002975
OG0002736	CLUG_03318	E0198_002976
OG0002737	CLUG_03319	E0198_002977
OG0002738	CLUG_03321	E0198_002978
OG0002739	CLUG_03324	E0198_002981
OG0002740	CLUG_03326	E0198_002982
OG0002741	CLUG_03327	E0198_002983
OG0002742	CLUG_03329	E0198_002984
OG0002743	CLUG_03332	E0198_002985
OG0002744	CLUG_03333	E0198_002986
OG0002745	CLUG_03334	E0198_002987
OG0002746	CLUG_03336	E0198_002988
OG0002747	CLUG_03337	E0198_002989
OG0002748	CLUG_03338	E0198_002990
OG0002749	CLUG_03339	E0198_002991
OG0002750	CLUG_03340	E0198_002992
OG0002751	CLUG_03342	E0198_002993
OG0002752	CLUG_03343	E0198_002994
OG0002753	CLUG_03344	E0198_002995
OG0002754	CLUG_03345	E0198_002996
OG0002755	CLUG_03348	E0198_002998
OG0002756	CLUG_03349	E0198_002999
OG0002757	CLUG_03350	E0198_003000
OG0002758	CLUG_03351	E0198_003001
OG0002759	CLUG_03352	E0198_003002
OG0002760	CLUG_03353	E0198_003003
OG0002761	CLUG_03354	E0198_003004
OG0002762	CLUG_03357	E0198_003005
OG0002763	CLUG_03359	E0198_003007
OG0002764	CLUG_03360	E0198_003008
OG0002765	CLUG_03361	E0198_003009
OG0002766	CLUG_03363	E0198_003010
OG0002767	CLUG_03364	E0198_003011
OG0002768	CLUG_03367	E0198_003012
OG0002769	CLUG_03368	E0198_003013
OG0002770	CLUG_03369	E0198_003014
OG0002771	CLUG_03370	E0198_003016
OG0002772	CLUG_03371	E0198_003017
OG0002773	CLUG_03373	E0198_003018
OG0002774	CLUG_03374	E0198_003019
OG0002775	CLUG_03375	E0198_003020
OG0002776	CLUG_03376	E0198_003021
OG0002777	CLUG_03377	E0198_003022
OG0002778	CLUG_03379	E0198_003023
OG0002779	CLUG_03380	E0198_003024
OG0002780	CLUG_03381	E0198_003025
OG0002781	CLUG_03383	E0198_003027
OG0002782	CLUG_03385	E0198_003028
OG0002783	CLUG_03386	E0198_003029
OG0002784	CLUG_03387	E0198_003030
OG0002785	CLUG_03391	E0198_003035
OG0002786	CLUG_03392	E0198_003036
OG0002787	CLUG_03394	E0198_003037
OG0002788	CLUG_03396	E0198_003038
OG0002789	CLUG_03397	E0198_003039
OG0002790	CLUG_03399	E0198_003041
OG0002791	CLUG_03400	E0198_003042
OG0002792	CLUG_03401	E0198_003043
OG0002793	CLUG_03402	E0198_003045
OG0002794	CLUG_03403	E0198_003048
OG0002795	CLUG_03404	E0198_003049
OG0002796	CLUG_03406	E0198_003051
OG0002797	CLUG_03411	E0198_003053
OG0002798	CLUG_03412	E0198_003054
OG0002799	CLUG_03413	E0198_003055
OG0002800	CLUG_03414	E0198_003056
OG0002801	CLUG_03415	E0198_003057
OG0002802	CLUG_03416	E0198_003058
OG0002803	CLUG_03419	E0198_003060
OG0002804	CLUG_03420	E0198_003061
OG0002805	CLUG_03421	E0198_003062
OG0002806	CLUG_03422	E0198_003063
OG0002808	CLUG_03425	E0198_003065
OG0002809	CLUG_03427	E0198_003068
OG0002810	CLUG_03428	E0198_003069
OG0002811	CLUG_03429	E0198_003070
OG0002812	CLUG_03430	E0198_003071
OG0002813	CLUG_03431	E0198_003072
OG0002814	CLUG_03433	E0198_003074
OG0002815	CLUG_03434	E0198_003075
OG0002816	CLUG_03435	E0198_003076
OG0002817	CLUG_03436	E0198_003077
OG0002818	CLUG_03437	E0198_003078
OG0002819	CLUG_03438	E0198_003079
OG0002820	CLUG_03439	E0198_003080
OG0002821	CLUG_03440	E0198_003081
OG0002822	CLUG_03445	E0198_003084
OG0002823	CLUG_03446	E0198_003085
OG0002824	CLUG_03447	E0198_003086
OG0002825	CLUG_03448	E0198_003087
OG0002826	CLUG_03449	E0198_003088
OG0002827	CLUG_03450	E0198_003089
OG0002828	CLUG_03452	E0198_003090
OG0002829	CLUG_03453	E0198_003092
OG0002830	CLUG_03454	E0198_003093
OG0002831	CLUG_03455	E0198_003094
OG0002832	CLUG_03456	E0198_003095
OG0002833	CLUG_03457	E0198_003096
OG0002834	CLUG_03458	E0198_003097
OG0002835	CLUG_03459	E0198_003098
OG0002836	CLUG_03460	E0198_003099
OG0002837	CLUG_03461	E0198_003100
OG0002838	CLUG_03463	E0198_003101
OG0002839	CLUG_03464	E0198_003102
OG0002840	CLUG_03465	E0198_003103
OG0002841	CLUG_03471	E0198_003105
OG0002842	CLUG_03472	E0198_003106
OG0002843	CLUG_03473	E0198_003107
OG0002844	CLUG_03475	E0198_003108
OG0002845	CLUG_03476	E0198_003109
OG0002846	CLUG_03477	E0198_003110
OG0002847	CLUG_03478	E0198_003111
OG0002848	CLUG_03479	E0198_003112
OG0002849	CLUG_03480	E0198_003113
OG0002850	CLUG_03481	E0198_003114
OG0002851	CLUG_03482	E0198_003116
OG0002852	CLUG_03483	E0198_003117
OG0002853	CLUG_03484	E0198_003118
OG0002854	CLUG_03487	E0198_003120
OG0002855	CLUG_03488	E0198_003121
OG0002856	CLUG_03489	E0198_003122
OG0002857	CLUG_03491	E0198_003124
OG0002858	CLUG_03492	E0198_003125
OG0002859	CLUG_03493	E0198_003126
OG0002860	CLUG_03494	E0198_003129
OG0002861	CLUG_03495	E0198_003130
OG0002862	CLUG_03496	E0198_003131
OG0002863	CLUG_03497	E0198_003132
OG0002864	CLUG_03500	E0198_003135
OG0002865	CLUG_03501	E0198_003136
OG0002866	CLUG_03502	E0198_003138
OG0002867	CLUG_03505	E0198_003139
OG0002868	CLUG_03506	E0198_003140
OG0002869	CLUG_03507	E0198_003141
OG0002870	CLUG_03510	E0198_003142
OG0002871	CLUG_03511	E0198_003143
OG0002872	CLUG_03512	E0198_003144
OG0002873	CLUG_03513	E0198_003145
OG0002874	CLUG_03514	E0198_003146
OG0002875	CLUG_03515	E0198_003149
OG0002876	CLUG_03516	E0198_003150
OG0002877	CLUG_03517	E0198_003151
OG0002878	CLUG_03518	E0198_003152
OG0002879	CLUG_03520	E0198_003153
OG0002880	CLUG_03521	E0198_003154
OG0002881	CLUG_03522	E0198_003155
OG0002882	CLUG_03523	E0198_003156
OG0002883	CLUG_03525	E0198_003157
OG0002884	CLUG_03526	E0198_003158
OG0002885	CLUG_03527	E0198_003160
OG0002886	CLUG_03528	E0198_003161
OG0002887	CLUG_03529	E0198_003162
OG0002888	CLUG_03530	E0198_003163
OG0002889	CLUG_03531	E0198_003164
OG0002890	CLUG_03532	E0198_003165
OG0002891	CLUG_03534	E0198_003167
OG0002892	CLUG_03535	E0198_003168
OG0002893	CLUG_03538	E0198_003170
OG0002894	CLUG_03539	E0198_003172
OG0002895	CLUG_03540	E0198_003173
OG0002896	CLUG_03541	E0198_003174
OG0002897	CLUG_03543	E0198_003175
OG0002898	CLUG_03544	E0198_003176
OG0002899	CLUG_03545	E0198_003177
OG0002900	CLUG_03547	E0198_003178
OG0002901	CLUG_03548	E0198_003179
OG0002902	CLUG_03549	E0198_003180
OG0002903	CLUG_03550	E0198_003181
OG0002904	CLUG_03552	E0198_003183
OG0002905	CLUG_03553	E0198_003184
OG0002906	CLUG_03554	E0198_003185
OG0002907	CLUG_03555	E0198_003186
OG0002908	CLUG_03557	E0198_003188
OG0002909	CLUG_03558	E0198_003190
OG0002910	CLUG_03559	E0198_003191
OG0002911	CLUG_03560	E0198_003192
OG0002912	CLUG_03561	E0198_003193
OG0002913	CLUG_03562	E0198_003194
OG0002914	CLUG_03563	E0198_003195
OG0002915	CLUG_03564	E0198_003196
OG0002916	CLUG_03565	E0198_003197
OG0002917	CLUG_03566	E0198_003198
OG0002918	CLUG_03567	E0198_003199
OG0002919	CLUG_03568	E0198_003200
OG0002921	CLUG_03571	E0198_003202
OG0002922	CLUG_03572	E0198_003203
OG0002923	CLUG_03573	E0198_003204
OG0002924	CLUG_03574	E0198_003205
OG0002925	CLUG_03575	E0198_003206
OG0002926	CLUG_03577	E0198_003207
OG0002927	CLUG_03578	E0198_003208
OG0002928	CLUG_03579	E0198_003209
OG0002929	CLUG_03580	E0198_003210
OG0002930	CLUG_03582	E0198_003211
OG0002931	CLUG_03583	E0198_003212
OG0002932	CLUG_03585	E0198_003213
OG0002933	CLUG_03586	E0198_003215
OG0002934	CLUG_03587	E0198_003216
OG0002935	CLUG_03588	E0198_003217
OG0002936	CLUG_03589	E0198_003218
OG0002937	CLUG_03590	E0198_003219
OG0002938	CLUG_03591	E0198_003220
OG0002939	CLUG_03592	E0198_003221
OG0002940	CLUG_03593	E0198_003223
OG0002941	CLUG_03594	E0198_003224
OG0002942	CLUG_03596	E0198_003225
OG0002943	CLUG_03597	E0198_003226
OG0002944	CLUG_03598	E0198_003227
OG0002945	CLUG_03600	E0198_003228
OG0002946	CLUG_03601	E0198_003229
OG0002947	CLUG_03602	E0198_003230
OG0002948	CLUG_03604	E0198_003231
OG0002949	CLUG_03605	E0198_003232
OG0002950	CLUG_03606	E0198_003233
OG0002951	CLUG_03607	E0198_003235
OG0002952	CLUG_03608	E0198_003236
OG0002953	CLUG_03609	E0198_003237
OG0002954	CLUG_03610	E0198_003239
OG0002955	CLUG_03612	E0198_003240
OG0002956	CLUG_03614	E0198_003241
OG0002957	CLUG_03615	E0198_003242
OG0002958	CLUG_03616	E0198_003243
OG0002959	CLUG_03617	E0198_003244
OG0002960	CLUG_03618	E0198_003245
OG0002961	CLUG_03620	E0198_003246
OG0002962	CLUG_03621	E0198_003247
OG0002963	CLUG_03622	E0198_003248
OG0002964	CLUG_03623	E0198_003249
OG0002965	CLUG_03624	E0198_003250
OG0002966	CLUG_03625	E0198_003251
OG0002967	CLUG_03626	E0198_003252
OG0002968	CLUG_03627	E0198_003253
OG0002969	CLUG_03628	E0198_003254
OG0002970	CLUG_03631	E0198_003257
OG0002971	CLUG_03632	E0198_003258
OG0002972	CLUG_03634	E0198_003259
OG0002973	CLUG_03635	E0198_003260
OG0002974	CLUG_03636	E0198_003261
OG0002975	CLUG_03637	E0198_003262
OG0002976	CLUG_03638	E0198_003263
OG0002977	CLUG_03639	E0198_003264
OG0002978	CLUG_03645	E0198_003688
OG0002979	CLUG_03646	E0198_003265
OG0002980	CLUG_03647	E0198_003266
OG0002981	CLUG_03648	E0198_003267
OG0002982	CLUG_03650	E0198_003268
OG0002983	CLUG_03653	E0198_003270
OG0002984	CLUG_03654	E0198_003271
OG0002985	CLUG_03656	E0198_003272
OG0002986	CLUG_03659	E0198_003275
OG0002987	CLUG_03660	E0198_003276
OG0002988	CLUG_03661	E0198_003277
OG0002989	CLUG_03662	E0198_003278
OG0002990	CLUG_03663	E0198_003279
OG0002991	CLUG_03664	E0198_003280
OG0002992	CLUG_03665	E0198_003281
OG0002993	CLUG_03666	E0198_003283
OG0002994	CLUG_03667	E0198_003284
OG0002995	CLUG_03668	E0198_003285
OG0002996	CLUG_03670	E0198_003287
OG0002997	CLUG_03671	E0198_003288
OG0002998	CLUG_03672	E0198_003289
OG0002999	CLUG_03673	E0198_003290
OG0003000	CLUG_03674	E0198_003293
OG0003001	CLUG_03675	E0198_003294
OG0003002	CLUG_03676	E0198_003295
OG0003003	CLUG_03677	E0198_003296
OG0003004	CLUG_03678	E0198_003297
OG0003005	CLUG_03679	E0198_003298
OG0003006	CLUG_03680	E0198_003299
OG0003007	CLUG_03681	E0198_003300
OG0003008	CLUG_03682	E0198_003301
OG0003009	CLUG_03683	E0198_003302
OG0003010	CLUG_03684	E0198_003303
OG0003011	CLUG_03685	E0198_003304
OG0003012	CLUG_03686	E0198_003305
OG0003013	CLUG_03687	E0198_003306
OG0003014	CLUG_03688	E0198_003309
OG0003015	CLUG_03689	E0198_003311
OG0003016	CLUG_03690	E0198_003312
OG0003017	CLUG_03691	E0198_003313
OG0003018	CLUG_03692	E0198_003314
OG0003019	CLUG_03694	E0198_003315
OG0003020	CLUG_03695	E0198_003316
OG0003021	CLUG_03696	E0198_003317
OG0003022	CLUG_03697	E0198_003318
OG0003023	CLUG_03698	E0198_003319
OG0003024	CLUG_03699	E0198_003320
OG0003025	CLUG_03700	E0198_003321
OG0003026	CLUG_03701	E0198_003322
OG0003027	CLUG_03702	E0198_003323
OG0003028	CLUG_03703	E0198_003324
OG0003029	CLUG_03704	E0198_003325
OG0003030	CLUG_03705	E0198_003326
OG0003031	CLUG_03706	E0198_003327
OG0003032	CLUG_03707	E0198_003328
OG0003033	CLUG_03708	E0198_003329
OG0003034	CLUG_03709	E0198_003330
OG0003035	CLUG_03710	E0198_003331
OG0003036	CLUG_03711	E0198_003333
OG0003037	CLUG_03712	E0198_003334
OG0003038	CLUG_03713	E0198_003335
OG0003039	CLUG_03714	E0198_003336
OG0003040	CLUG_03715	E0198_003338
OG0003041	CLUG_03716	E0198_003339
OG0003042	CLUG_03717	E0198_003340
OG0003043	CLUG_03719	E0198_003342
OG0003044	CLUG_03720	E0198_003343
OG0003045	CLUG_03722	E0198_003345
OG0003046	CLUG_03723	E0198_003346
OG0003047	CLUG_03724	E0198_003347
OG0003048	CLUG_03726	E0198_003349
OG0003049	CLUG_03727	E0198_003350
OG0003050	CLUG_03728	E0198_003351
OG0003051	CLUG_03729	E0198_003352
OG0003052	CLUG_03730	E0198_003353
OG0003053	CLUG_03731	E0198_003354
OG0003054	CLUG_03732	E0198_003355
OG0003055	CLUG_03733	E0198_003356
OG0003056	CLUG_03734	E0198_003357
OG0003057	CLUG_03735	E0198_003358
OG0003058	CLUG_03736	E0198_003359
OG0003059	CLUG_03737	E0198_003360
OG0003060	CLUG_03741	E0198_003362
OG0003061	CLUG_03742	E0198_003363
OG0003062	CLUG_03743	E0198_003364
OG0003063	CLUG_03745	E0198_003366
OG0003064	CLUG_03746	E0198_003367
OG0003065	CLUG_03747	E0198_003368
OG0003066	CLUG_03748	E0198_003369
OG0003067	CLUG_03749	E0198_003370
OG0003068	CLUG_03751	E0198_003371
OG0003069	CLUG_03752	E0198_003372
OG0003070	CLUG_03753	E0198_003373
OG0003071	CLUG_03754	E0198_003374
OG0003072	CLUG_03755	E0198_003375
OG0003073	CLUG_03756	E0198_003376
OG0003074	CLUG_03757	E0198_003377
OG0003075	CLUG_03758	E0198_003378
OG0003076	CLUG_03759	E0198_003379
OG0003077	CLUG_03760	E0198_003380
OG0003078	CLUG_03761	E0198_003381
OG0003079	CLUG_03762	E0198_003383
OG0003080	CLUG_03763	E0198_003384
OG0003081	CLUG_03764	E0198_003385
OG0003082	CLUG_03766	E0198_003386
OG0003083	CLUG_03767	E0198_003387
OG0003084	CLUG_03768	E0198_003388
OG0003085	CLUG_03769	E0198_003389
OG0003086	CLUG_03770	E0198_003390
OG0003087	CLUG_03771	E0198_003391
OG0003088	CLUG_03772	E0198_003393
OG0003089	CLUG_03773	E0198_003394
OG0003090	CLUG_03774	E0198_003395
OG0003091	CLUG_03775	E0198_003396
OG0003092	CLUG_03776	E0198_003397
OG0003093	CLUG_03777	E0198_003398
OG0003094	CLUG_03778	E0198_003399
OG0003095	CLUG_03779	E0198_003400
OG0003096	CLUG_03780	E0198_003401
OG0003097	CLUG_03781	E0198_003402
