Orthogroup	Clus_L17	Clus_ATCC42720
OG0002431	E0198_002367	CLUG_02863
OG0002432	E0198_002366	CLUG_02864
OG0002433	E0198_002365	CLUG_02865
OG0002434	E0198_002364	CLUG_02868
OG0002435	E0198_002363	CLUG_02869
OG0002436	E0198_002361	CLUG_02872
OG0002437	E0198_002360	CLUG_02877
OG0002438	E0198_002359	CLUG_02878
OG0002439	E0198_002358	CLUG_02879
OG0002440	E0198_002357	CLUG_02880
OG0002441	E0198_002356	CLUG_02881
OG0002442	E0198_002355	CLUG_02882
OG0002443	E0198_002354	CLUG_02883
OG0002444	E0198_002353	CLUG_02884
OG0002445	E0198_002352	CLUG_02885
OG0002446	E0198_002351	CLUG_02886
OG0002447	E0198_002350	CLUG_02887
OG0002448	E0198_002349	CLUG_02888
OG0002449	E0198_002347	CLUG_02890
OG0002450	E0198_002346	CLUG_02891
OG0002451	E0198_002345	CLUG_02892
OG0002452	E0198_002344	CLUG_02893
OG0002453	E0198_002343	CLUG_02894
OG0002454	E0198_002342	CLUG_02896
OG0002455	E0198_002341	CLUG_02898
OG0002456	E0198_002340	CLUG_02900
OG0002457	E0198_002339	CLUG_02901
OG0002458	E0198_002338	CLUG_02902
OG0002459	E0198_002337	CLUG_02903
OG0002460	E0198_002336	CLUG_02904
OG0002461	E0198_002332	CLUG_02910
OG0002462	E0198_002331	CLUG_02911
OG0002463	E0198_002330	CLUG_02912
OG0002464	E0198_002329	CLUG_02913
OG0002465	E0198_002327	CLUG_02916
OG0002466	E0198_002326	CLUG_02917
OG0002467	E0198_004336	CLUG_02920
OG0002468	E0198_002322	CLUG_02921
OG0002469	E0198_002321	CLUG_02923
OG0002470	E0198_002320	CLUG_02926
OG0002471	E0198_002319	CLUG_02927
OG0002472	E0198_002317	CLUG_02930
OG0002473	E0198_002316	CLUG_02932
OG0002474	E0198_002315	CLUG_02933
OG0002475	E0198_002314	CLUG_02934
OG0002476	E0198_002313	CLUG_02935
OG0002477	E0198_002311	CLUG_02937
OG0002478	E0198_002310	CLUG_02938
OG0002479	E0198_002309	CLUG_02939
OG0002480	E0198_002308	CLUG_02940
OG0002481	E0198_002307	CLUG_02942
OG0002482	E0198_002306	CLUG_02943
OG0002483	E0198_002305	CLUG_02944
OG0002484	E0198_002304	CLUG_02945
OG0002485	E0198_002302	CLUG_02948
OG0002486	E0198_002300	CLUG_02950
OG0002487	E0198_002299	CLUG_02951
OG0002488	E0198_002297	CLUG_02953
OG0002489	E0198_002296	CLUG_02954
OG0002490	E0198_002294	CLUG_02956
OG0002491	E0198_002293	CLUG_02957
OG0002492	E0198_002292	CLUG_02958
OG0002493	E0198_002291	CLUG_02959
OG0002494	E0198_002290	CLUG_02960
OG0002495	E0198_002289	CLUG_02961
OG0002496	E0198_002288	CLUG_02963
OG0002497	E0198_002287	CLUG_02966
OG0002498	E0198_002286	CLUG_02967
OG0002499	E0198_002285	CLUG_02968
OG0002500	E0198_002284	CLUG_02969
OG0002501	E0198_002283	CLUG_02970
OG0002502	E0198_002281	CLUG_02973
OG0002503	E0198_002278	CLUG_02977
OG0002504	E0198_002274	CLUG_02980
OG0002505	E0198_002273	CLUG_02981
OG0002506	E0198_002272	CLUG_02982
OG0002507	E0198_002271	CLUG_02983
OG0002508	E0198_002269	CLUG_02984
OG0002509	E0198_002268	CLUG_02985
OG0002510	E0198_002267	CLUG_02986
OG0002511	E0198_002266	CLUG_02987
OG0002512	E0198_002263	CLUG_02990
OG0002513	E0198_002262	CLUG_02991
OG0002514	E0198_002259	CLUG_02994
OG0002515	E0198_002258	CLUG_02995
OG0002516	E0198_002257	CLUG_02996
OG0002517	E0198_002255	CLUG_02998
OG0002518	E0198_002254	CLUG_02999
OG0002519	E0198_002252	CLUG_03002
OG0002520	E0198_002251	CLUG_03003
OG0002521	E0198_002249	CLUG_03004
OG0002522	E0198_002248	CLUG_03005
OG0002523	E0198_002247	CLUG_03006
OG0002524	E0198_002246	CLUG_03007
OG0002525	E0198_002245	CLUG_03008
OG0002526	E0198_002244	CLUG_03009
OG0002527	E0198_002243	CLUG_03010
OG0002528	E0198_002242	CLUG_03011
OG0002529	E0198_002241	CLUG_03012
OG0002530	E0198_002240	CLUG_03013
OG0002531	E0198_002238	CLUG_03015
OG0002532	E0198_002237	CLUG_03017
OG0002533	E0198_002236	CLUG_03019
OG0002534	E0198_002235	CLUG_03020
OG0002535	E0198_002234	CLUG_03021
OG0002536	E0198_002233	CLUG_03022
OG0002537	E0198_002232	CLUG_03023
OG0002538	E0198_002231	CLUG_03024
OG0002539	E0198_002230	CLUG_03025
OG0002540	E0198_002229	CLUG_03026
OG0002541	E0198_002228	CLUG_03027
OG0002542	E0198_002227	CLUG_03029
OG0002543	E0198_002226	CLUG_03030
OG0002544	E0198_002225	CLUG_03031
OG0002545	E0198_002224	CLUG_03032
OG0002546	E0198_002223	CLUG_03033
OG0002547	E0198_002221	CLUG_03034
OG0002548	E0198_002219	CLUG_03035
OG0002549	E0198_002217	CLUG_03036
OG0002550	E0198_002216	CLUG_03037
OG0002551	E0198_002215	CLUG_03038
OG0002552	E0198_002211	CLUG_03041
OG0002553	E0198_002209	CLUG_03043
OG0002554	E0198_002208	CLUG_03044
OG0002555	E0198_002206	CLUG_03045
OG0002556	E0198_002205	CLUG_03046
OG0002557	E0198_002204	CLUG_03047
OG0002558	E0198_002201	CLUG_03048
OG0002559	E0198_002200	CLUG_03049
OG0002560	E0198_002199	CLUG_03050
OG0002561	E0198_002198	CLUG_03051
OG0002562	E0198_002197	CLUG_03052
OG0002563	E0198_002196	CLUG_03053
OG0002564	E0198_002195	CLUG_03054
OG0002565	E0198_002194	CLUG_03055
OG0002566	E0198_002193	CLUG_03056
OG0002567	E0198_002192	CLUG_03057
OG0002568	E0198_002191	CLUG_03058
OG0002569	E0198_002189	CLUG_03062
OG0002570	E0198_002188	CLUG_03063
OG0002571	E0198_002187	CLUG_03064
OG0002572	E0198_002186	CLUG_03065
OG0002573	E0198_002185	CLUG_03068
OG0002574	E0198_002184	CLUG_03069
OG0002575	E0198_002183	CLUG_03070
OG0002576	E0198_002182	CLUG_03071
OG0002577	E0198_002181	CLUG_03072
OG0002578	E0198_002178	CLUG_03073
OG0002579	E0198_002177	CLUG_03074
OG0002580	E0198_002175	CLUG_03075
OG0002581	E0198_002174	CLUG_03076
OG0002582	E0198_002172	CLUG_03077
OG0002583	E0198_002171	CLUG_03078
OG0002584	E0198_002170	CLUG_03079
OG0002585	E0198_002169	CLUG_03080
OG0002586	E0198_002168	CLUG_03081
OG0002587	E0198_002167	CLUG_03082
OG0002588	E0198_002166	CLUG_03083
OG0002589	E0198_002165	CLUG_03084
OG0002590	E0198_002164	CLUG_03085
OG0002591	E0198_002162	CLUG_03087
OG0002592	E0198_002161	CLUG_03088
OG0002593	E0198_002160	CLUG_03089
OG0002594	E0198_002158	CLUG_03091
OG0002595	E0198_002157	CLUG_03092
OG0002596	E0198_002156	CLUG_03093
OG0002597	E0198_002155	CLUG_03094
OG0002598	E0198_002154	CLUG_03095
OG0002599	E0198_002153	CLUG_03096
OG0002600	E0198_002152	CLUG_03097
OG0002601	E0198_002151	CLUG_03098
OG0002602	E0198_002149	CLUG_03100
OG0002603	E0198_002148	CLUG_03101
OG0002604	E0198_002147	CLUG_03102
OG0002605	E0198_002146	CLUG_03105
OG0002606	E0198_002145	CLUG_03106
OG0002607	E0198_002144	CLUG_03108
OG0002608	E0198_002142	CLUG_03110
OG0002609	E0198_002141	CLUG_03111
OG0002610	E0198_002140	CLUG_03112
OG0002611	E0198_002138	CLUG_03115
OG0002612	E0198_002137	CLUG_03116
OG0002613	E0198_002136	CLUG_03117
OG0002614	E0198_002135	CLUG_03119
OG0002615	E0198_002134	CLUG_03128
OG0002616	E0198_002133	CLUG_03133
OG0002617	E0198_002132	CLUG_03135
OG0002618	E0198_002131	CLUG_03136
OG0002619	E0198_002130	CLUG_03137
OG0002620	E0198_002129	CLUG_03139
OG0002621	E0198_002128	CLUG_03140
OG0002622	E0198_002127	CLUG_03141
OG0002623	E0198_002126	CLUG_03142
OG0002624	E0198_002125	CLUG_03144
OG0002625	E0198_002124	CLUG_03145
OG0002626	E0198_002123	CLUG_03146
OG0002627	E0198_002122	CLUG_03147
OG0002628	E0198_002121	CLUG_03148
OG0002629	E0198_002120	CLUG_03149
OG0002630	E0198_002119	CLUG_03150
OG0002631	E0198_002118	CLUG_03151
OG0002632	E0198_002117	CLUG_03152
OG0002633	E0198_002116	CLUG_03153
OG0002634	E0198_002114	CLUG_03155
OG0002635	E0198_002113	CLUG_03156
OG0002636	E0198_002112	CLUG_03157
OG0002637	E0198_002111	CLUG_03158
OG0002638	E0198_002110	CLUG_03159
OG0002639	E0198_002109	CLUG_03160
OG0002640	E0198_002108	CLUG_03161
OG0002641	E0198_002104	CLUG_03162
OG0002642	E0198_002101	CLUG_03163
OG0002643	E0198_002099	CLUG_03164
OG0002644	E0198_002098	CLUG_03165
OG0002645	E0198_002095	CLUG_03168
OG0002646	E0198_002094	CLUG_03170
OG0002647	E0198_002093	CLUG_03171
OG0002648	E0198_002091	CLUG_03173
OG0002649	E0198_002088	CLUG_03175
OG0002650	E0198_002087	CLUG_03176
OG0002651	E0198_002084	CLUG_03179
OG0002652	E0198_002083	CLUG_03180
OG0002653	E0198_002081	CLUG_03182
OG0002654	E0198_002078	CLUG_03187
OG0002655	E0198_002077	CLUG_03188
OG0002656	E0198_002076	CLUG_03190
OG0002657	E0198_002075	CLUG_03192
OG0002658	E0198_002074	CLUG_03193
OG0002659	E0198_002876	CLUG_03201
OG0002660	E0198_002877	CLUG_03202
OG0002661	E0198_002878	CLUG_03203
OG0002662	E0198_002879	CLUG_03205
OG0002663	E0198_002883	CLUG_03207
OG0002664	E0198_002884	CLUG_03208
OG0002665	E0198_002885	CLUG_03209
OG0002666	E0198_002886	CLUG_03210
OG0002667	E0198_002887	CLUG_03211
OG0002668	E0198_002888	CLUG_03213
OG0002669	E0198_002889	CLUG_03215
OG0002670	E0198_002890	CLUG_03217
OG0002671	E0198_002892	CLUG_03220
OG0002672	E0198_002893	CLUG_03221
OG0002673	E0198_002894	CLUG_03222
OG0002674	E0198_002895	CLUG_03223
OG0002675	E0198_002896	CLUG_03224
OG0002676	E0198_002897	CLUG_03225
OG0002677	E0198_002898	CLUG_03226
OG0002678	E0198_002902	CLUG_03231
OG0002679	E0198_002905	CLUG_03235
OG0002680	E0198_002906	CLUG_03237
OG0002681	E0198_002907	CLUG_03238
OG0002682	E0198_002908	CLUG_03241
OG0002683	E0198_002909	CLUG_03242
OG0002684	E0198_002910	CLUG_03243
OG0002685	E0198_002911	CLUG_03244
OG0002686	E0198_002912	CLUG_03245
OG0002687	E0198_002913	CLUG_03246
OG0002688	E0198_002915	CLUG_03249
OG0002689	E0198_002917	CLUG_03251
OG0002690	E0198_002918	CLUG_03252
OG0002691	E0198_002919	CLUG_03253
OG0002692	E0198_002920	CLUG_03254
OG0002693	E0198_002921	CLUG_03255
OG0002694	E0198_002923	CLUG_03256
OG0002695	E0198_002925	CLUG_03258
OG0002696	E0198_002926	CLUG_03260
OG0002697	E0198_002927	CLUG_03261
OG0002698	E0198_002928	CLUG_03262
OG0002699	E0198_002929	CLUG_03263
OG0002700	E0198_002930	CLUG_03264
OG0002701	E0198_002931	CLUG_03265
OG0002702	E0198_002932	CLUG_03266
OG0002703	E0198_002935	CLUG_03268
OG0002704	E0198_002936	CLUG_03270
OG0002705	E0198_002937	CLUG_03271
OG0002706	E0198_002938	CLUG_03272
OG0002707	E0198_002939	CLUG_03273
OG0002708	E0198_002940	CLUG_03275
OG0002709	E0198_002941	CLUG_03276
OG0002710	E0198_002943	CLUG_03278
OG0002711	E0198_002944	CLUG_03279
OG0002712	E0198_002945	CLUG_03280
OG0002713	E0198_002947	CLUG_03282
OG0002714	E0198_002948	CLUG_03283
OG0002715	E0198_002949	CLUG_03288
OG0002716	E0198_002951	CLUG_03289
OG0002717	E0198_002952	CLUG_03291
OG0002718	E0198_002953	CLUG_03292
OG0002719	E0198_002954	CLUG_03293
OG0002720	E0198_002957	CLUG_03294
OG0002721	E0198_002959	CLUG_03298
OG0002722	E0198_002960	CLUG_03299
OG0002723	E0198_002961	CLUG_03301
OG0002724	E0198_002963	CLUG_03303
OG0002725	E0198_002964	CLUG_03304
OG0002726	E0198_002965	CLUG_03306
OG0002727	E0198_002966	CLUG_03307
OG0002728	E0198_002968	CLUG_03308
OG0002729	E0198_002969	CLUG_03310
OG0002730	E0198_002970	CLUG_03311
OG0002731	E0198_002971	CLUG_03312
OG0002732	E0198_002972	CLUG_03313
OG0002733	E0198_002973	CLUG_03314
OG0002734	E0198_002974	CLUG_03315
OG0002735	E0198_002975	CLUG_03316
OG0002736	E0198_002976	CLUG_03318
OG0002737	E0198_002977	CLUG_03319
OG0002738	E0198_002978	CLUG_03321
OG0002739	E0198_002981	CLUG_03324
OG0002740	E0198_002982	CLUG_03326
OG0002741	E0198_002983	CLUG_03327
OG0002742	E0198_002984	CLUG_03329
OG0002743	E0198_002985	CLUG_03332
OG0002744	E0198_002986	CLUG_03333
OG0002745	E0198_002987	CLUG_03334
OG0002746	E0198_002988	CLUG_03336
OG0002747	E0198_002989	CLUG_03337
OG0002748	E0198_002990	CLUG_03338
OG0002749	E0198_002991	CLUG_03339
OG0002750	E0198_002992	CLUG_03340
OG0002751	E0198_002993	CLUG_03342
OG0002752	E0198_002994	CLUG_03343
OG0002753	E0198_002995	CLUG_03344
OG0002754	E0198_002996	CLUG_03345
OG0002755	E0198_002998	CLUG_03348
OG0002756	E0198_002999	CLUG_03349
OG0002757	E0198_003000	CLUG_03350
OG0002758	E0198_003001	CLUG_03351
OG0002759	E0198_003002	CLUG_03352
OG0002760	E0198_003003	CLUG_03353
OG0002761	E0198_003004	CLUG_03354
OG0002762	E0198_003005	CLUG_03357
OG0002763	E0198_003007	CLUG_03359
OG0002764	E0198_003008	CLUG_03360
OG0002765	E0198_003009	CLUG_03361
OG0002766	E0198_003010	CLUG_03363
OG0002767	E0198_003011	CLUG_03364
OG0002768	E0198_003012	CLUG_03367
OG0002769	E0198_003013	CLUG_03368
OG0002770	E0198_003014	CLUG_03369
OG0002771	E0198_003016	CLUG_03370
OG0002772	E0198_003017	CLUG_03371
OG0002773	E0198_003018	CLUG_03373
OG0002774	E0198_003019	CLUG_03374
OG0002775	E0198_003020	CLUG_03375
OG0002776	E0198_003021	CLUG_03376
OG0002777	E0198_003022	CLUG_03377
OG0002778	E0198_003023	CLUG_03379
OG0002779	E0198_003024	CLUG_03380
OG0002780	E0198_003025	CLUG_03381
OG0002781	E0198_003027	CLUG_03383
OG0002782	E0198_003028	CLUG_03385
OG0002783	E0198_003029	CLUG_03386
OG0002784	E0198_003030	CLUG_03387
OG0002785	E0198_003035	CLUG_03391
OG0002786	E0198_003036	CLUG_03392
OG0002787	E0198_003037	CLUG_03394
OG0002788	E0198_003038	CLUG_03396
OG0002789	E0198_003039	CLUG_03397
OG0002790	E0198_003041	CLUG_03399
OG0002791	E0198_003042	CLUG_03400
OG0002792	E0198_003043	CLUG_03401
OG0002793	E0198_003045	CLUG_03402
OG0002794	E0198_003048	CLUG_03403
OG0002795	E0198_003049	CLUG_03404
OG0002796	E0198_003051	CLUG_03406
OG0002797	E0198_003053	CLUG_03411
OG0002798	E0198_003054	CLUG_03412
OG0002799	E0198_003055	CLUG_03413
OG0002800	E0198_003056	CLUG_03414
OG0002801	E0198_003057	CLUG_03415
OG0002802	E0198_003058	CLUG_03416
OG0002803	E0198_003060	CLUG_03419
OG0002804	E0198_003061	CLUG_03420
OG0002805	E0198_003062	CLUG_03421
OG0002806	E0198_003063	CLUG_03422
OG0002808	E0198_003065	CLUG_03425
OG0002809	E0198_003068	CLUG_03427
OG0002810	E0198_003069	CLUG_03428
OG0002811	E0198_003070	CLUG_03429
OG0002812	E0198_003071	CLUG_03430
OG0002813	E0198_003072	CLUG_03431
OG0002814	E0198_003074	CLUG_03433
OG0002815	E0198_003075	CLUG_03434
OG0002816	E0198_003076	CLUG_03435
OG0002817	E0198_003077	CLUG_03436
OG0002818	E0198_003078	CLUG_03437
OG0002819	E0198_003079	CLUG_03438
OG0002820	E0198_003080	CLUG_03439
OG0002821	E0198_003081	CLUG_03440
OG0002822	E0198_003084	CLUG_03445
OG0002823	E0198_003085	CLUG_03446
OG0002824	E0198_003086	CLUG_03447
OG0002825	E0198_003087	CLUG_03448
OG0002826	E0198_003088	CLUG_03449
OG0002827	E0198_003089	CLUG_03450
OG0002828	E0198_003090	CLUG_03452
OG0002829	E0198_003092	CLUG_03453
OG0002830	E0198_003093	CLUG_03454
OG0002831	E0198_003094	CLUG_03455
OG0002832	E0198_003095	CLUG_03456
OG0002833	E0198_003096	CLUG_03457
OG0002834	E0198_003097	CLUG_03458
OG0002835	E0198_003098	CLUG_03459
OG0002836	E0198_003099	CLUG_03460
OG0002837	E0198_003100	CLUG_03461
OG0002838	E0198_003101	CLUG_03463
OG0002839	E0198_003102	CLUG_03464
OG0002840	E0198_003103	CLUG_03465
OG0002841	E0198_003105	CLUG_03471
OG0002842	E0198_003106	CLUG_03472
OG0002843	E0198_003107	CLUG_03473
OG0002844	E0198_003108	CLUG_03475
OG0002845	E0198_003109	CLUG_03476
OG0002846	E0198_003110	CLUG_03477
OG0002847	E0198_003111	CLUG_03478
OG0002848	E0198_003112	CLUG_03479
OG0002849	E0198_003113	CLUG_03480
OG0002850	E0198_003114	CLUG_03481
OG0002851	E0198_003116	CLUG_03482
OG0002852	E0198_003117	CLUG_03483
OG0002853	E0198_003118	CLUG_03484
OG0002854	E0198_003120	CLUG_03487
OG0002855	E0198_003121	CLUG_03488
OG0002856	E0198_003122	CLUG_03489
OG0002857	E0198_003124	CLUG_03491
OG0002858	E0198_003125	CLUG_03492
OG0002859	E0198_003126	CLUG_03493
OG0002860	E0198_003129	CLUG_03494
OG0002861	E0198_003130	CLUG_03495
OG0002862	E0198_003131	CLUG_03496
OG0002863	E0198_003132	CLUG_03497
OG0002864	E0198_003135	CLUG_03500
OG0002865	E0198_003136	CLUG_03501
OG0002866	E0198_003138	CLUG_03502
OG0002867	E0198_003139	CLUG_03505
OG0002868	E0198_003140	CLUG_03506
OG0002869	E0198_003141	CLUG_03507
OG0002870	E0198_003142	CLUG_03510
OG0002871	E0198_003143	CLUG_03511
OG0002872	E0198_003144	CLUG_03512
OG0002873	E0198_003145	CLUG_03513
OG0002874	E0198_003146	CLUG_03514
OG0002875	E0198_003149	CLUG_03515
OG0002876	E0198_003150	CLUG_03516
OG0002877	E0198_003151	CLUG_03517
OG0002878	E0198_003152	CLUG_03518
OG0002879	E0198_003153	CLUG_03520
OG0002880	E0198_003154	CLUG_03521
OG0002881	E0198_003155	CLUG_03522
OG0002882	E0198_003156	CLUG_03523
OG0002883	E0198_003157	CLUG_03525
OG0002884	E0198_003158	CLUG_03526
OG0002885	E0198_003160	CLUG_03527
OG0002886	E0198_003161	CLUG_03528
OG0002887	E0198_003162	CLUG_03529
OG0002888	E0198_003163	CLUG_03530
OG0002889	E0198_003164	CLUG_03531
OG0002890	E0198_003165	CLUG_03532
OG0002891	E0198_003167	CLUG_03534
OG0002892	E0198_003168	CLUG_03535
OG0002893	E0198_003170	CLUG_03538
OG0002894	E0198_003172	CLUG_03539
OG0002895	E0198_003173	CLUG_03540
OG0002896	E0198_003174	CLUG_03541
OG0002897	E0198_003175	CLUG_03543
OG0002898	E0198_003176	CLUG_03544
OG0002899	E0198_003177	CLUG_03545
OG0002900	E0198_003178	CLUG_03547
OG0002901	E0198_003179	CLUG_03548
OG0002902	E0198_003180	CLUG_03549
OG0002903	E0198_003181	CLUG_03550
OG0002904	E0198_003183	CLUG_03552
OG0002905	E0198_003184	CLUG_03553
OG0002906	E0198_003185	CLUG_03554
OG0002907	E0198_003186	CLUG_03555
OG0002908	E0198_003188	CLUG_03557
OG0002909	E0198_003190	CLUG_03558
OG0002910	E0198_003191	CLUG_03559
OG0002911	E0198_003192	CLUG_03560
OG0002912	E0198_003193	CLUG_03561
OG0002913	E0198_003194	CLUG_03562
OG0002914	E0198_003195	CLUG_03563
OG0002915	E0198_003196	CLUG_03564
OG0002916	E0198_003197	CLUG_03565
OG0002917	E0198_003198	CLUG_03566
OG0002918	E0198_003199	CLUG_03567
OG0002919	E0198_003200	CLUG_03568
OG0002921	E0198_003202	CLUG_03571
OG0002922	E0198_003203	CLUG_03572
OG0002923	E0198_003204	CLUG_03573
OG0002924	E0198_003205	CLUG_03574
OG0002925	E0198_003206	CLUG_03575
OG0002926	E0198_003207	CLUG_03577
OG0002927	E0198_003208	CLUG_03578
OG0002928	E0198_003209	CLUG_03579
OG0002929	E0198_003210	CLUG_03580
OG0002930	E0198_003211	CLUG_03582
OG0002931	E0198_003212	CLUG_03583
OG0002932	E0198_003213	CLUG_03585
OG0002933	E0198_003215	CLUG_03586
OG0002934	E0198_003216	CLUG_03587
OG0002935	E0198_003217	CLUG_03588
OG0002936	E0198_003218	CLUG_03589
OG0002937	E0198_003219	CLUG_03590
OG0002938	E0198_003220	CLUG_03591
OG0002939	E0198_003221	CLUG_03592
OG0002940	E0198_003223	CLUG_03593
OG0002941	E0198_003224	CLUG_03594
OG0002942	E0198_003225	CLUG_03596
OG0002943	E0198_003226	CLUG_03597
OG0002944	E0198_003227	CLUG_03598
OG0002945	E0198_003228	CLUG_03600
OG0002946	E0198_003229	CLUG_03601
OG0002947	E0198_003230	CLUG_03602
OG0002948	E0198_003231	CLUG_03604
OG0002949	E0198_003232	CLUG_03605
OG0002950	E0198_003233	CLUG_03606
OG0002951	E0198_003235	CLUG_03607
OG0002952	E0198_003236	CLUG_03608
OG0002953	E0198_003237	CLUG_03609
OG0002954	E0198_003239	CLUG_03610
OG0002955	E0198_003240	CLUG_03612
OG0002956	E0198_003241	CLUG_03614
OG0002957	E0198_003242	CLUG_03615
OG0002958	E0198_003243	CLUG_03616
OG0002959	E0198_003244	CLUG_03617
OG0002960	E0198_003245	CLUG_03618
OG0002961	E0198_003246	CLUG_03620
OG0002962	E0198_003247	CLUG_03621
OG0002963	E0198_003248	CLUG_03622
OG0002964	E0198_003249	CLUG_03623
OG0002965	E0198_003250	CLUG_03624
OG0002966	E0198_003251	CLUG_03625
OG0002967	E0198_003252	CLUG_03626
OG0002968	E0198_003253	CLUG_03627
OG0002969	E0198_003254	CLUG_03628
OG0002970	E0198_003257	CLUG_03631
OG0002971	E0198_003258	CLUG_03632
OG0002972	E0198_003259	CLUG_03634
OG0002973	E0198_003260	CLUG_03635
OG0002974	E0198_003261	CLUG_03636
OG0002975	E0198_003262	CLUG_03637
OG0002976	E0198_003263	CLUG_03638
OG0002977	E0198_003264	CLUG_03639
OG0002978	E0198_003688	CLUG_03645
OG0002979	E0198_003265	CLUG_03646
OG0002980	E0198_003266	CLUG_03647
OG0002981	E0198_003267	CLUG_03648
OG0002982	E0198_003268	CLUG_03650
OG0002983	E0198_003270	CLUG_03653
OG0002984	E0198_003271	CLUG_03654
OG0002985	E0198_003272	CLUG_03656
OG0002986	E0198_003275	CLUG_03659
OG0002987	E0198_003276	CLUG_03660
OG0002988	E0198_003277	CLUG_03661
OG0002989	E0198_003278	CLUG_03662
OG0002990	E0198_003279	CLUG_03663
OG0002991	E0198_003280	CLUG_03664
OG0002992	E0198_003281	CLUG_03665
OG0002993	E0198_003283	CLUG_03666
OG0002994	E0198_003284	CLUG_03667
OG0002995	E0198_003285	CLUG_03668
OG0002996	E0198_003287	CLUG_03670
OG0002997	E0198_003288	CLUG_03671
OG0002998	E0198_003289	CLUG_03672
OG0002999	E0198_003290	CLUG_03673
OG0003000	E0198_003293	CLUG_03674
OG0003001	E0198_003294	CLUG_03675
OG0003002	E0198_003295	CLUG_03676
OG0003003	E0198_003296	CLUG_03677
OG0003004	E0198_003297	CLUG_03678
OG0003005	E0198_003298	CLUG_03679
OG0003006	E0198_003299	CLUG_03680
OG0003007	E0198_003300	CLUG_03681
OG0003008	E0198_003301	CLUG_03682
OG0003009	E0198_003302	CLUG_03683
OG0003010	E0198_003303	CLUG_03684
OG0003011	E0198_003304	CLUG_03685
OG0003012	E0198_003305	CLUG_03686
OG0003013	E0198_003306	CLUG_03687
OG0003014	E0198_003309	CLUG_03688
OG0003015	E0198_003311	CLUG_03689
OG0003016	E0198_003312	CLUG_03690
OG0003017	E0198_003313	CLUG_03691
OG0003018	E0198_003314	CLUG_03692
OG0003019	E0198_003315	CLUG_03694
OG0003020	E0198_003316	CLUG_03695
OG0003021	E0198_003317	CLUG_03696
OG0003022	E0198_003318	CLUG_03697
OG0003023	E0198_003319	CLUG_03698
OG0003024	E0198_003320	CLUG_03699
OG0003025	E0198_003321	CLUG_03700
OG0003026	E0198_003322	CLUG_03701
OG0003027	E0198_003323	CLUG_03702
OG0003028	E0198_003324	CLUG_03703
OG0003029	E0198_003325	CLUG_03704
OG0003030	E0198_003326	CLUG_03705
OG0003031	E0198_003327	CLUG_03706
OG0003032	E0198_003328	CLUG_03707
OG0003033	E0198_003329	CLUG_03708
OG0003034	E0198_003330	CLUG_03709
OG0003035	E0198_003331	CLUG_03710
OG0003036	E0198_003333	CLUG_03711
OG0003037	E0198_003334	CLUG_03712
OG0003038	E0198_003335	CLUG_03713
OG0003039	E0198_003336	CLUG_03714
OG0003040	E0198_003338	CLUG_03715
OG0003041	E0198_003339	CLUG_03716
OG0003042	E0198_003340	CLUG_03717
OG0003043	E0198_003342	CLUG_03719
OG0003044	E0198_003343	CLUG_03720
OG0003045	E0198_003345	CLUG_03722
OG0003046	E0198_003346	CLUG_03723
OG0003047	E0198_003347	CLUG_03724
OG0003048	E0198_003349	CLUG_03726
OG0003049	E0198_003350	CLUG_03727
OG0003050	E0198_003351	CLUG_03728
OG0003051	E0198_003352	CLUG_03729
OG0003052	E0198_003353	CLUG_03730
OG0003053	E0198_003354	CLUG_03731
OG0003054	E0198_003355	CLUG_03732
OG0003055	E0198_003356	CLUG_03733
OG0003056	E0198_003357	CLUG_03734
OG0003057	E0198_003358	CLUG_03735
OG0003058	E0198_003359	CLUG_03736
OG0003059	E0198_003360	CLUG_03737
OG0003060	E0198_003362	CLUG_03741
OG0003061	E0198_003363	CLUG_03742
OG0003062	E0198_003364	CLUG_03743
OG0003063	E0198_003366	CLUG_03745
OG0003064	E0198_003367	CLUG_03746
OG0003065	E0198_003368	CLUG_03747
OG0003066	E0198_003369	CLUG_03748
OG0003067	E0198_003370	CLUG_03749
OG0003068	E0198_003371	CLUG_03751
OG0003069	E0198_003372	CLUG_03752
OG0003070	E0198_003373	CLUG_03753
OG0003071	E0198_003374	CLUG_03754
OG0003072	E0198_003375	CLUG_03755
OG0003073	E0198_003376	CLUG_03756
OG0003074	E0198_003377	CLUG_03757
OG0003075	E0198_003378	CLUG_03758
OG0003076	E0198_003379	CLUG_03759
OG0003077	E0198_003380	CLUG_03760
OG0003078	E0198_003381	CLUG_03761
OG0003079	E0198_003383	CLUG_03762
OG0003080	E0198_003384	CLUG_03763
OG0003081	E0198_003385	CLUG_03764
OG0003082	E0198_003386	CLUG_03766
OG0003083	E0198_003387	CLUG_03767
OG0003084	E0198_003388	CLUG_03768
OG0003085	E0198_003389	CLUG_03769
OG0003086	E0198_003390	CLUG_03770
OG0003087	E0198_003391	CLUG_03771
OG0003088	E0198_003393	CLUG_03772
OG0003089	E0198_003394	CLUG_03773
OG0003090	E0198_003395	CLUG_03774
OG0003091	E0198_003396	CLUG_03775
OG0003092	E0198_003397	CLUG_03776
OG0003093	E0198_003398	CLUG_03777
OG0003094	E0198_003399	CLUG_03778
OG0003095	E0198_003400	CLUG_03779
OG0003096	E0198_003401	CLUG_03780
OG0003097	E0198_003402	CLUG_03781
